stop_id,stop_name,stop_lat,stop_lon,location_type
740064711,Boanäsvägen,57.695226,13.258111,
740064712,Hultavägen,57.677946,13.050071,
740064713,Karlsberg,57.672332,13.049256,
740064715,Skansasjön,57.663694,13.056030,
740064719,Grändvägen,57.634260,13.082359,
740064720,Enköping Västerleden,59.637470,17.064091,
740064721,Råslätt,57.689569,13.046269,
740064726,Tabor  Zong.,57.795065,12.898711,
740064727,Björkäng,57.782538,12.896203,
740064731,Svaneholms allé,55.489206,13.487847,
740064735,Viskafors vårdcentral Nya vägen,57.630096,12.863815,
740064736,Västra Röd,57.808968,11.826817,
740064739,Ulvesund,57.830287,11.885018,
740064741,Tosseryd,57.759982,12.980410,
740064742,Viskafors Björkgatan,57.623886,12.854840,
740064743,Skansenvägen,57.639675,12.865452,
740064746,Daltorp Viskafors,57.625181,12.838039,
740064747,Svanvingen,57.613453,12.804426,
740064748,Bogryds bro,57.609342,12.793249,
740064749,Årbo,57.604355,12.783469,
740064750,Seglora kyrka,57.580611,12.732920,
740064751,Hyssnavägen,57.576752,12.724633,
740064752,Svaneholm Bogrydsvägen,57.617152,12.818704,
740064753,Egnahemsgatan,57.614342,12.812757,
740064754,Elias väg,57.609030,12.799418,
740064755,Herrgårdsområdet,57.633787,12.856800,
740064756,Högavägen,57.630815,12.861496,
740064757,Viskafors Ögärdsvägen,57.627204,12.867315,
740064758,Malmbergavägen,57.624268,12.873179,
740064759,Hyltenäs,57.612572,12.874406,
740064760,Karlshed,57.606398,12.878586,
740064761,Göllingstorp,57.601791,12.879425,
740064762,Kinnarumma,57.598735,12.878198,
740064763,Stenastorp,57.588195,12.864960,
740064764,Dotorp,57.839718,11.839500,
740064765,Åsahagsvägen Borås,57.628024,12.858942,
740064766,Parkgatan Ögärdet,57.625876,12.858128,
740064768,Säljered,57.584863,12.740424,
740064770,Ekebergsvägen,57.625467,12.860238,
740064771,Borås Ishallen,57.733793,12.930824,
740064773,Hallbjörtorp,57.843501,11.819430,
740064774,Skrämbo,57.681031,12.948222,
740064775,Hagadalen,57.678411,12.971923,
740064777,Ormo,57.844052,11.895049,
740064778,Borås Byttorpsklint,57.727198,12.914219,
740064779,Byttorpsskolan,57.724920,12.910875,
740064780,Borås Byttorps Torg,57.720754,12.909814,
740064783,Görrödsvägen,57.859262,11.818157,
740064784,Tofta herrgård,57.865894,11.710153,
740064789,Vena berg,57.872922,11.855105,
740064797,Borås S:t Sigfrid,57.704414,12.924411,
740064798,Björkelund,57.690922,12.888056,
740064799,Ryttartorpet,57.686495,12.880763,
740064800,Trandöbron,57.710849,12.939577,
740064801,Kristineberg 1,57.706496,12.940911,
740064802,Kristineberg 2,57.705237,12.944837,
740064803,Borås Dammsvedjan,57.699925,12.941531,
740064804,Svedjeskolan,57.698417,12.946785,
740064805,Buregränd,57.700231,12.952313,
740064806,Ulvens gata 2,57.702885,12.953682,
740064807,Hedvigsborgsgatan 36,57.703474,12.960298,
740064809,Borås Söderdalsgatan,57.708758,12.951592,
740064814,Borås Guldbrandsgatan,57.707229,12.967488,
740064816,Borås Östergårdsplan,57.707983,12.970266,
740064817,Bremnäs,57.868651,11.722069,
740064819,Brakteaten,57.714680,12.973636,
740064820,Stora Lycke,57.875196,11.725173,
740064824,Bergsäter,57.715351,12.952751,
740064826,Klippgatan,57.715956,12.956447,
740064828,Sparrfeltsgatan,57.703633,12.945031,
740064835,Kulperöd,57.877836,11.764927,
740064836,Högbergagatan,57.733989,12.958975,
740064842,Mariebergsliden,57.878205,12.022420,
740064843,Engelbrektskolan,57.726354,12.947888,
740064846,Dillgatan,57.715197,12.987562,
740064847,Borås arena,57.733111,12.934019,
740064853,Engelbrektsgatan 117,57.737363,12.953620,
740064854,Borås Engelbrektsgatan 128,57.738887,12.955482,
740064864,Sjöboskolan,57.751529,12.942018,
740064865,Borås Norra Sjöbogatan 55,57.753269,12.941897,
740064869,Björbostugan,57.743006,12.928278,
740064870,Ryda,57.750405,12.927723,
740064872,Lilla Bosnäs,57.672145,12.850498,
740064873,Skogen,57.679507,12.861051,
740064874,Bovik,57.681513,12.865819,
740064877,Borås Steglängdsgatan,57.724744,12.991471,
740064878,Veneröd,57.881138,11.837870,
740064880,Spolargatan,57.725705,13.003587,
740064881,Fridhem,57.730070,12.997892,
740064882,Bollestad,57.893329,11.905202,
740064884,Intaget,57.897877,11.726380,
740064888,Viared Nabbamotet,57.697808,12.821995,
740064891,Volvo Viared,57.706893,12.853875,
740064893,Viaredsmotet,57.708243,12.863600,
740064894,Sjömarken Melltorp,57.718640,12.826508,
740064896,Vegestorp,57.892136,11.924302,
740064898,Borås Hulta Ängar,57.713151,12.983626,
740064902,Liljebergsgatan 45,57.735966,12.958215,
740064904,Löstorp,57.901321,11.962677,
740064905,Lilla Rishammar,57.908045,11.939350,
740064915,Skåra,57.909505,11.801591,
740064916,Storängen,57.698519,12.950904,
740064918,Landerigatan,57.713443,12.947815,
740064924,Stora Torp,57.918823,11.952698,
740064926,Adilsgatan,57.734921,12.950101,
740064927,Allmänna vägen,57.717414,12.831259,
740064928,Almenäs,57.761635,12.938428,
740064930,Borås Svensgärde,57.721667,13.008684,
740064932,Rosendalsgatan,57.717146,12.962649,
740064933,Trandaredsgatan,57.710444,12.967035,
740064934,Borås Baldersplatsen,57.729048,12.947004,
740064936,Batikgatan,57.733923,13.014909,
740064938,Billackeringen,57.685095,12.878092,
740064940,Björkängen,57.728605,12.960439,
740064941,Ringby,57.919330,11.931869,
740064942,Blejdegatan,57.722870,12.984346,
740064943,Borås Bodagatan,57.728292,12.989415,
740064945,Borås Bodaskolan,57.731162,12.986001,
740064946,Borgarstigen,57.738401,12.949070,
740064947,Hägnan,57.926254,11.971058,
740064948,Jäger,57.928061,11.840374,
740064949,Bosnäs,57.668114,12.846400,
740064951,Båthamnen,57.759011,12.936417,
740064952,Bäckängsskolan,57.720717,12.948853,
740064954,Borås Druvefors,57.713658,12.938230,
740064955,Borås Duvan,57.724623,12.944834,
740064956,Ekerydavägen,57.747379,12.927409,
740064958,Ekåsvägen,57.682876,12.869180,
740064960,Ellos,57.693535,12.820635,
740064963,Kålleröd,57.932486,11.869032,
740064964,Dinglebo,57.937921,11.947100,
740064965,Borås Fjällkroken,57.719458,12.901876,
740064967,Fjärdingskolan,57.728389,12.973672,
740064973,Kode hemvärnsgård,57.938683,11.851250,
740064974,Lilla Skålldal,57.942102,11.910365,
740064975,Borås Hedvigsborgsbacken,57.704102,12.956238,
740064976,Skålldal,57.942438,11.897619,
740064978,Vallby,57.943523,11.792133,
740064979,Borås Hulta Torg,57.721834,12.979810,
740064980,Husbondegatan,57.709733,12.969373,
740064981,Släbo,57.949219,11.870408,
740064983,Hässle torg,57.731028,12.978790,
740064984,Dammen,57.949184,11.941815,
740064986,Högagärdsgatan,57.715710,12.977517,
740064988,Borås Hultagatan,57.720261,12.974946,
740064989,Nolby,57.952567,11.901401,
740064990,Järnvägsgatan,57.725374,12.943045,
740064991,Kamgarnsgatan,57.736185,13.017657,
740064993,Bränna,57.957946,11.925603,
740064999,Kråkered,57.682882,12.936738,
740065000,Borås Kummelgatan,57.729485,12.954862,
740065001,Norra Aröd,57.966511,11.774710,
740065003,Liljebergsgatan 31,57.736014,12.955960,
740065004,Lillgården,57.670171,12.847892,
740065005,Lindegården,57.677197,12.858303,
740065009,Dottersröd,57.964396,11.821338,
740065011,Borås Margaretagatan,57.737936,12.951156,
740065012,Öngatan,57.730619,13.004835,
740065013,Borås Myråsskolan,57.732640,13.011313,
740065016,Grankärr,58.007860,12.106605,
740065019,Borås Polishuset,57.723885,12.941165,
740065020,Regementsgatan,57.712370,12.923074,
740065022,Djursjukhuset,57.702054,12.921360,
740065023,Ripgatan,57.741984,13.018302,
740065025,Romansgatan,57.728327,12.905094,
740065027,Rydsgatan,57.727138,13.002586,
740065028,Rödjegatan,57.702262,12.942404,
740065030,Sagavallen,57.732775,12.949380,
740065033,Siggestorp,57.755015,12.933339,
740065034,Borås Sjöbo Torg,57.749567,12.944643,
740065037,Borås Skillingsgatan,57.722223,12.987184,
740065038,Borås Skogsfrugatan,57.756297,12.947103,
740065039,Skogsslätt,57.684377,12.874611,
740065041,Skyttegatan,57.724900,12.952704,
740065048,Stenkullen,57.756156,12.934123,
740065053,Tallen,57.754105,16.622677,
740065054,Södermalmsgatan,57.707213,12.958343,
740065055,Duvgatan,57.744893,13.024782,
740065057,Borås Krusmyntagången,57.717523,12.987130,
740065060,7:e Villagatan,57.722660,12.956558,
740065066,Katolska kyrkan,57.721210,12.904204,
740065075,Nyfäbodarna,60.934333,15.691634,
740065078,Klinikvägen,57.729886,12.962673,
740065079,Väpnarstigen,57.737213,12.949349,
740065082,Vävarbron,57.725604,12.995786,
740065084,Völundsgatan,57.701843,12.957657,
740065086,Ålgårdsbron,57.735721,12.928320,
740065087,Älmegården,57.674035,12.854117,
740065088,Övre Byttorp,57.722461,12.910198,
740065093,Garvars,61.388513,16.403452,
740065098,Myrebacka,57.918101,11.903509,
740065102,Regementet,57.713770,12.915946,
740065106,Hög Sörgård,57.932049,12.047903,
740065107,Stenhålt,57.938122,12.004989,
740065108,Honeröd gård,57.941242,12.052146,
740065109,Västra Valler,57.950643,12.043336,
740065110,Tappen Dalsjöfors,57.732103,13.101539,
740065111,Gärdhem,57.734449,13.103715,
740065112,Signehög,57.988594,12.096191,
740065114,Björfjäll,57.951417,11.949351,
740065121,Övre Fontinskolan,57.870983,11.985365,
740065124,Svenljungagatan 4,57.707791,12.962493,
740065126,Buderöd,57.928969,11.858233,
740065128,Fagerhult norra,57.641612,12.906106,
740065129,Kullen,57.952670,11.906512,
740065130,Sobacken,57.652063,12.918762,
740065132,Vävlagaregatan,57.723691,13.010828,
740065133,Rogstorp,57.924824,11.926969,
740065134,Stickargatan,57.721056,13.000958,
740065135,Svensgärdegatan,57.723597,12.999686,
740065140,Skälebräcke,57.885539,11.990636,
740065141,Håveled,57.881351,12.017028,
740065142,Marieberg,57.890788,12.028185,
740065143,Årsnäs,57.938840,11.773711,
740065144,Torp,57.912913,11.946932,
740065145,Lundby södra,57.925608,11.909130,
740065146,Rörmossen,57.899430,12.024728,
740065148,Livelycke,58.013642,12.103349,
740065149,Plommerödsvägen,57.983483,12.083659,
740065150,Borås Hansinggatan,57.719037,12.984510,
740065151,Övre Tega,57.856154,11.893752,
740065153,Fru Marias väg,59.280958,17.985309,
740065154,Toreby,57.827556,11.833728,
740065156,Gunneröd,57.873124,11.751337,
740065157,Tveten,58.044029,11.908298,
740065158,Bogrydsvägen 50,57.611462,12.804574,
740065159,Tåsteröd,58.089578,11.992555,
740065160,Solhall,57.694124,12.892496,
740065162,Prästgärde,58.088224,11.980685,
740065163,Råryd,57.817801,12.883411,
740065166,Övre Härgusseröd,58.078866,11.951422,
740065167,Dal,58.069357,11.959996,
740065168,Tjurbacken,58.061122,11.962290,
740065173,Dammgatan,57.738450,13.011620,
740065175,Sjöhagsvägen,57.717300,12.818828,
740065176,Kyllared,57.726130,13.010657,
740065178,Borås Hultasjön,57.720011,12.971423,
740065181,Daffinseröd,58.061122,11.936210,
740065186,Toppsjön,57.805187,13.324009,
740065187,Lillekullen,57.801981,13.341542,
740065191,Stationsvägen,57.798322,13.371114,
740065192,Växthusgatan,57.798295,13.392700,
740065194,Kråkebovägen,57.787789,13.364273,
740065195,Hedegården,57.824564,13.434884,
740065196,Hemgården,57.779863,13.360840,
740065198,Soldalen,57.820807,13.424711,
740065199,Vist,57.816597,13.420040,
740065200,Ubbarpsvägen,57.813021,13.419973,
740065202,Anhalten,57.799927,13.396326,
740065204,Kyrkogården,57.804677,13.404809,
740065206,Ågatan,57.799425,13.413015,
740065207,Dalgatan,57.797784,13.413594,
740065209,Sparbanken,57.794872,13.415436,
740065214,Strandkärr hav,58.030558,11.828542,
740065215,Stenungsön nedre,58.069496,11.807413,
740065216,Karlslätt,57.793624,13.424517,
740065217,Stenbocksgatan,57.797099,13.423043,
740065219,Rådhusgatan,57.791055,13.417824,
740065222,Tappen Stenungsön,58.063479,11.801303,
740065224,Stadshuset,57.791579,13.413686,
740065226,Ålkistebacken,58.034071,11.957267,
740065227,Hallekullen,58.033687,11.922472,
740065230,Anvik,58.013603,11.978570,
740065231,Majgårdsgatan,57.787874,13.413460,
740065232,Stadsparken,57.784856,13.413929,
740065233,Stötten,58.016707,11.925907,
740065235,Brunås,58.000210,11.909310,
740065236,Hagenvägen,58.013265,11.865163,
740065237,Hagen,58.009951,11.893756,
740065238,Smundstorp ridklubb,58.012027,11.856290,
740065239,Sanatorievägen,57.784416,13.425410,
740065241,Simhallen,57.789595,13.426616,
740065243,Groland,58.014473,11.867029,
740065244,Strandkärr tunnel,58.030814,11.830987,
740065245,Fråstorp,58.030571,11.835588,
740065246,Skotthed,57.988046,11.857378,
740065247,Toröd,58.002330,11.869346,
740065248,Gilltorp,57.992514,11.835204,
740065249,Saxeröd,58.003658,11.853625,
740065250,Fredriksberg,57.780256,13.417680,
740065251,Hökerumsgården,57.838707,13.285189,
740065252,Mellsjön,57.815451,13.141587,
740065253,Björnsgården,57.837615,13.222057,
740065254,Härna,57.846654,13.236739,
740065255,Islanda,57.849592,13.243437,
740065256,Arnabo,57.843290,13.275840,
740065257,Nybo,57.829265,13.291001,
740065263,Bredaslätt,57.803763,13.301863,
740065264,Vings gård,57.837015,13.290494,
740065265,Saxeröd vägskäl,58.007245,11.838379,
740065266,Seger,57.702155,13.499435,
740065267,Nilsagården,57.836714,13.438110,
740065268,Trädets gård,57.989652,13.544866,
740065271,Nitta Torpvägen,57.827893,13.197328,
740065272,Ängabo,57.705534,13.503951,
740065273,Långäckra,58.002283,13.555201,
740065274,Rynninga,57.997989,13.551089,
740065275,Torngatan,57.987277,13.539638,
740065276,Börstigvägen,57.983864,13.531061,
740065277,Trädet missionskyrka,57.979299,13.527428,
740065278,Nordtorpet,57.964032,13.525997,
740065279,Humla,57.957532,13.522169,
740065280,Drete,57.953306,13.518400,
740065281,Dala Kvarn,57.937177,13.504616,
740065282,Bilindustrin,57.924482,13.491553,
740065283,Blidsbergs mekaniska,57.920960,13.489028,
740065284,Spångängen,57.903573,13.471926,
740065285,Dalum,57.898550,13.465487,
740065286,Vedåslavägen,57.897496,13.459955,
740065287,Solåker,57.894886,13.452383,
740065288,Plate,57.887199,13.434605,
740065289,Almhester,57.867695,13.431034,
740065291,Gamla Svenshögens skola,58.139427,11.946825,
740065293,Vång,57.880599,13.402733,
740065294,Krutbrännaregården,57.892409,13.443775,
740065298,Halmstad Söndrumsskolan,56.666987,12.800383,
740065299,Halmstad Västerbro,56.674677,12.852880,
740065300,Fegen Orrvägen,57.109352,13.026374,
740065304,Vrångebjörk,57.894561,13.366682,
740065305,Nycklagärde,57.892349,13.381523,
740065306,Lövberg vägskäl,62.629650,17.333764,
740065311,Laggen,57.872248,12.634555,
740065312,Valared väg 40 (Hössna),57.796998,13.537944,
740065313,Storsten östra,57.869872,12.625086,
740065314,Bolmörtsgatan,57.678619,11.901029,
740065315,Bergsmansvägen,60.088773,14.996465,
740065316,Träskliden,64.128213,20.203577,
740065320,Vasared,57.754861,13.354094,
740065321,Hjärtaredsvägen Tvärred,57.737549,13.325338,
740065322,Folkesred,57.721150,13.304033,
740065323,Arnungared,57.715048,13.298479,
740065324,Övre Å,57.702701,13.296832,
740065325,Tevo,57.697661,13.301325,
740065326,Fästeredssund,57.677294,13.324880,
740065327,Skogsslid,57.676333,13.333564,
740065328,Fållorna,57.682973,13.359557,
740065329,Sämshof,57.680786,13.370034,
740065330,Sämsjön,57.679033,13.384002,
740065331,Lingåsen,57.678604,13.393051,
740065332,Kyrkås,57.675510,13.400835,
740065333,Säm,57.666514,13.401984,
740065334,Göransfors,57.666162,13.425189,
740065335,Bäckagården,57.736181,13.424853,
740065336,Slätten,57.727594,13.434887,
740065337,Dal,57.702572,13.424024,
740065338,Götåkra,57.687844,13.424186,
740065339,Berga,57.674718,13.429708,
740065340,Ekero,57.659359,13.431651,
740065341,Intorpsvägen,57.652767,13.436522,
740065342,Stora Bystad,57.634712,13.446089,
740065343,Kättebo,57.623958,13.442601,
740065344,Torsbo Affär,57.622945,13.454236,
740065345,Torsbo,57.622029,13.462950,
740065346,Härveredsvägen,57.620641,13.467040,
740065347,Lönnåsen,57.766815,13.465580,
740065348,Fagrared,57.754240,13.511725,
740065349,Lönnvägen,57.679269,13.469082,
740065350,Kroken,57.827979,13.440283,
740065351,Källebacka,57.732355,13.433501,
740065354,Silverdalsgatan,56.556605,14.148744,
740065374,Högaborg,57.774499,13.433510,
740065375,Ågården,57.797680,13.358322,
740065376,Bjälkared,57.799541,13.349128,
740065377,Tostarp,57.693676,13.422394,
740065378,Kullabovägen,57.681719,13.426114,
740065381,Timmele Ätradalsskolan,57.857547,13.427743,
740065386,"Gamla skolan Sörmark, Östmark",60.239135,12.840255,
740065388,"Storfors, Fallvägen",59.525923,14.279761,
740065391,Utvecklingscentrum,58.528800,11.570081,
740065393,Norra Viken,59.683032,13.679249,
740065394,Färnsviken,59.670467,13.689063,
740065395,Sandviken,59.776861,14.295628,
740065396,"Filipstad, Samhall",59.693356,14.163666,
740065397,"Filipstad, Rosinco",59.690902,14.164142,
740065398,"Filipstad, Industrivägen",59.688030,14.165650,
740065399,Lidl,57.797435,13.416074,
740065400,"Ljungåsgatan, Arvika",59.667413,12.584071,
740065401,"Arvika, Ingmansvägen",59.664277,12.580732,
740065402,Brokerud,59.723596,12.798000,
740065405,Timmele affären,57.863074,13.427935,
740065416,Torpane,58.966918,12.616013,
740065417,Trollsåsen E14,63.326052,14.332578,
740065418,Håxås vägskäl,63.560257,15.370054,
740065422,Rådal,57.391751,12.520481,
740065431,Norra Heaby,56.178873,15.333946,
740065434,Aplaredsmotet,57.650411,13.063253,
740065435,Jössagatan,57.708731,12.923061,
740065436,Dammen,57.747337,13.339451,
740065437,Astronomgatan,57.759495,12.057182,
740065438,Gärdsås Torg,57.760793,12.051246,
740065439,Järnvågen,57.701197,11.949363,
740065440,Keplers Gata,57.761013,12.057461,
740065441,Siriusgatan 2,57.755644,12.047947,
740065442,Siriusgatan 54,57.755931,12.051566,
740065443,Siriusgatan 78,57.756485,12.053560,
740065444,Siriusgatan 106,57.755567,12.054142,
740065445,Siriusgatan 30,57.756245,12.050037,
740065446,Taklöksvägen,57.730895,11.937697,
740065447,Tycho Brahes Gata,57.762601,12.058289,
740065448,Eklanda lund,57.648407,11.965383,
740065449,Bruns backe,57.676239,11.982802,
740065450,Prästvägen,57.912158,11.990883,
740065451,Hantverkaregatan,58.072198,11.846957,
740065452,Oasen,58.069706,11.820400,
740065453,Kommunhuset,58.070897,11.817112,
740065454,Badhustorget,58.072370,11.815930,
740065455,Strandplan,58.073527,11.820431,
740065456,Hyvelvägen,58.063187,11.874021,
740065457,Sylvägen,58.061708,11.876762,
740065458,Falkvikskyrkan,56.042370,14.574664,
740065459,Björkeröd Svartelandsvägen,56.212692,12.696948,
740065460,Vetlanda Samuelsgatan,57.427208,15.082137,
740065461,Rosöga,59.353216,16.864356,
740065463,Granvattnet,58.031859,12.412860,
740065464,Östra Stamsjön,57.755419,12.287665,
740065465,Maskingatan,57.928652,12.570770,
740065466,Hörningen,57.858158,12.615501,
740065467,Kungsbacka Forsgläntevägen,57.489311,12.088937,
740065471,Sjöallén,57.486900,12.072728,
740065472,Kungsbacka Kolla äldrebo,57.480800,12.061922,
740065474,Lenavallen,58.013947,12.652064,
740065475,Furulundsvägen,58.019290,12.642214,
740065476,Huntorp,58.184167,12.703121,
740065477,Vindtorpsvägen,58.177222,12.700189,
740065478,Spadvägen,59.282818,17.985726,
740065479,Krattvägen,59.285483,17.985897,
740065480,Tröskverksvägen,59.287178,17.984917,
740065481,Brudkronevägen,59.288958,17.989612,
740065482,Klensmedsvägen,59.297153,17.990348,
740065483,Tellusborgsvägen,59.296530,18.000192,
740065484,Västbergavägen,59.294389,18.002002,
740065485,Pliggvägen,59.286730,18.009407,
740065486,Safirgränd,59.291378,17.999526,
740065487,Kristallvägen,59.289604,18.001957,
740065488,Sulvägen,59.287711,18.006609,
740065489,Mejselvägen,59.293728,17.990040,
740065490,Solberga park,59.282627,18.012546,
740065491,Nybodahallen (på Hägerstensvägen),59.306647,18.018931,
740065492,Fredrika Bremers gata,59.283860,17.969595,
740065493,Vantörsvägen,59.281005,17.963605,
740065494,Segeltorpsgränsen,59.279555,17.961145,
740065495,Herrängsplan,59.277657,17.961902,
740065496,Herrängens gård,59.275433,17.961709,
740065497,Apelvägen,59.272520,17.966770,
740065498,Gullrisstigen,59.267488,17.973468,
740065499,Långsjöplan,59.266648,17.978115,
740065500,Myrvägen,59.267972,17.986444,
740065501,Stockbergsvägen,59.269851,17.986845,
740065502,Bromsvägen,59.273133,17.987090,
740065503,Vivelvägen,59.275870,17.993090,
740065504,Viktoriavägen,59.275530,17.996770,
740065505,Skyttes plan,59.277332,18.001202,
740065506,Älvsjögården,59.280129,18.004663,
740065507,Älvsjövägen,59.278992,18.002906,
740065508,Prästgårdsgärdet,59.280559,18.013746,
740065509,Brännkyrka kyrka,59.283016,18.023469,
740065510,Parkudden,59.283404,18.028636,
740065511,Örby slott,59.281407,18.032016,
740065512,Juliaborg,59.280198,18.034973,
740065513,Tussmötevägen,59.283413,18.044379,
740065514,Toffelbacken,59.282922,18.018971,
740065515,Valla gärde,59.291439,18.056965,
740065516,Spindelvägen,59.274519,17.990161,
740065518,Enskede rackethall,59.286851,18.055890,
740065519,Sockengränd,59.285798,18.049292,
740065520,Bullerholmsgränd,59.281047,17.893821,
740065521,Stångholmsbacken,59.278424,17.887133,
740065522,Vårbergs sjukhem,59.272434,17.885505,
740065525,Båtholmsbacken,59.272956,17.882063,
740065526,Isbergavägen,59.280847,17.966649,
740065527,Långbrohallen,59.277931,17.975640,
740065528,Ormkärr,59.260067,18.011105,
740065529,Esplundagränd,59.263045,18.004404,
740065530,Stjärnsundsgatan,59.260743,18.004624,
740065531,Hagsätramotet,59.259842,18.009056,
740065533,Majstångsvägen,59.303282,18.007141,
740065534,Vallfartsvägen,59.303541,18.004032,
740065535,Påskvägen,59.303200,17.999269,
740065536,Nyårsvägen,59.302376,17.994826,
740065537,Bokbindarvägen,59.301631,17.990038,
740065538,Valutavägen,59.300427,17.983060,
740065539,Sedelvägen,59.297070,17.983021,
740065540,Hypoteksvägen,59.293842,17.984869,
740065541,Inteckningsvägen,59.292869,17.985614,
740065542,Dalens sjukhus,59.288785,18.099969,
740065543,Karlsövägen,59.285480,18.110698,
740065544,Åstorpsringen,59.288464,18.101878,
740065545,Skarpnäcks allé,59.265750,18.134449,
740065546,Kyrkogårdsvägen,59.277307,18.110251,
740065547,Pungpinan,59.273166,18.109796,
740065548,Skarpnäcks koloniområde,59.271072,18.111882,
740065549,Vinthundsvägen,59.267541,18.119099,
740065551,Kokoskakan,59.259950,18.108132,
740065552,Holmögaddsvägen,59.280566,18.117859,
740065553,Horisontvägen,59.265568,18.126490,
740065554,Skarpnäcksparken,59.267594,18.129207,
740065555,Vinggatan,59.268982,18.122916,
740065556,Norra Sköndal,59.261011,18.114605,
740065557,Larsboda trafikplats,59.245292,18.106740,
740065558,Söndagsvägen,59.260150,18.095764,
740065559,Spettekaksvägen,59.259924,18.102465,
740065560,Semmelvägen,59.258962,18.106083,
740065561,Sköndalsskolan,59.256691,18.107070,
740065562,Kubbegatan,59.256250,18.110127,
740065563,Dalbobranten,59.254226,18.115899,
740065564,Stora Sköndal,59.252629,18.118351,
740065565,Diakongränd,59.251178,18.114080,
740065566,Sköndalsbro,59.251289,18.106811,
740065567,Farsta sjukhem,59.247204,18.104222,
740065568,Ågesta broväg,59.242454,18.104691,
740065569,Sunneplan,59.240737,18.101771,
740065570,Kilsgatan,59.238902,18.096863,
740065571,Säfflegatan,59.242077,18.096550,
740065572,Kvarter 35,59.276081,18.097289,
740065573,Kvarter 34,59.275029,18.097342,
740065574,Kvarter 16,59.272229,18.097241,
740065575,Uppståndelsekapellet,59.269087,18.099223,
740065576,Kvarter 25,59.267827,18.101910,
740065577,Kvarter 52,59.268837,18.104732,
740065578,Kvarter 50,59.271162,18.104783,
740065579,Kvarter 22,59.272578,18.105949,
740065580,Kvarter 45,59.274122,18.107527,
740065581,Kvarter 40,59.277200,18.105612,
740065582,Kvarter 43,59.276216,18.108423,
740065583,Ekebergabacken,59.249032,18.100873,
740065584,Larsboda skola,59.239294,18.105144,
740065585,Filipstadsbacken,59.238346,18.105466,
740065586,Mårbackagatan,59.237172,18.108857,
740065588,Edsvallabacken,59.239972,18.112516,
740065589,Telestaden,59.240999,18.110307,
740065590,Östmarksgatan,59.242585,18.102368,
740065591,Torsbygatan,59.244275,18.099730,
740065592,Färnebogatan,59.245208,18.096234,
740065593,Skrakgränd,59.247339,18.063699,
740065594,Ölmevägen,59.242622,18.086981,
740065595,Arvikagatan,59.241517,18.105925,
740065596,Idlången,59.292337,18.055410,
740065597,Sävlången,59.293020,18.052804,
740065598,Asplången,59.295123,18.044341,
740065599,Marknadsvägen,59.294898,18.034407,
740065600,Skönviksvägen,59.279188,18.061789,
740065601,Bandhagsvägen,59.280033,18.057090,
740065602,Sävenäsgatan,59.279820,18.050688,
740065603,Sågverksgatan,59.278914,18.044364,
740065604,Tystbergavägen,59.279952,18.039888,
740065605,Lindevägen,59.286479,18.079402,
740065607,Johannisdalsgatan,59.290165,17.955409,
740065608,Långbrodalsvägen (Johan Skyttes väg),59.278520,17.998927,
740065609,Vältstigen,59.280922,17.994379,
740065610,Långbrovägen,59.282297,17.990589,
740065611,Häradsvägen,59.286219,17.951826,
740065613,Västerängsvägen,59.285384,17.976764,
740065614,Långbroparken,59.283353,17.970931,
740065615,Dr Widerströms gata,59.284790,17.956246,
740065616,Eksätravägen (på Bredängsvägen),59.290768,17.946600,
740065617,Lilla Sällskapets väg,59.294595,17.944840,
740065618,Ålgrytevägen,59.296549,17.940714,
740065619,Bredängs allé,59.292052,17.931796,
740065620,Murmästarvägen,59.286442,17.938255,
740065621,Strömsätravägen,59.285139,17.933927,
740065622,Stensätravägen,59.284807,17.928431,
740065623,Hammarbyhallen,59.290771,18.095837,
740065624,Storsätragränd,59.282709,17.920491,
740065625,Understensvägen,59.288185,18.116621,
740065626,Marievik,59.310347,18.027391,
740065627,Kontrollvägen,59.294171,18.004850,
740065628,Solandergatan,59.297495,18.091338,
740065629,Elektravägen,59.295594,18.011999,
740065630,Sparrmansvägen,59.295205,18.098488,
740065631,Finn Malmgrens plan,59.295280,18.102917,
740065633,Trollesundsvägen,59.260012,18.044843,
740065634,Kontoristvägen,59.254658,18.075546,
740065635,Hovmästarvägen,59.253359,18.073811,
740065641,Pepparvägen,59.248087,18.088748,
740065643,Russinhöjden,59.255343,18.091338,
740065644,Lingvägens vändplan,59.252468,18.092425,
740065647,Onsdagsvägen,59.259198,18.091666,
740065654,Vantörs kyrka,59.263996,18.038737,
740065655,Skebokvarnsvägen (på Önskehemsgatan),59.264978,18.035416,
740065656,Bedaröbacken,59.266138,18.032703,
740065657,Flensvägen,59.267442,18.031034,
740065658,Helgestavägen (på Sköldingevägen),59.271507,18.028545,
740065659,Aspövägen (på Sköldingevägen),59.273968,18.026951,
740065660,Anneboda,59.286688,18.027236,
740065661,Ottesångsvägen,59.286481,18.023045,
740065662,Västberga kyrkogårdsväg,59.289618,18.018651,
740065664,Västberga gårdsväg,59.292361,18.016283,
740065665,Karusellplan,59.297710,18.011679,
740065666,Svandammsvägen,59.301567,18.017776,
740065667,Götalandsvägen,59.284636,18.029577,
740065668,Fågelsångsvägen,59.314930,18.005488,
740065669,Bryggvägen,59.315117,18.002408,
740065670,Mörtviken,59.314501,17.995219,
740065671,Ekensberg,59.314554,17.988355,
